Sales,Date,Region
1671.0,2020-02-07 00:00:00,west
1584.0,2020-02-08 00:00:00,north
1602.0,2020-02-08 00:00:00,south
1755.0,2020-02-08 00:00:00,east
1614.0,2020-02-08 00:00:00,west
1743.0,2020-02-09 00:00:00,north
1788.0,2020-02-09 00:00:00,south
1644.0,2020-02-09 00:00:00,east
1728.0,2020-02-09 00:00:00,west
1599.0,2020-02-10 00:00:00,north
1689.0,2020-02-10 00:00:00,south
1776.0,2020-02-10 00:00:00,east
1569.0,2020-02-10 00:00:00,west
1791.0,2020-02-11 00:00:00,north
1638.0,2020-02-11 00:00:00,south
1716.0,2020-02-11 00:00:00,east
1788.0,2020-02-11 00:00:00,west
1758.0,2020-02-12 00:00:00,north
1752.0,2020-02-12 00:00:00,south
1599.0,2020-02-12 00:00:00,east
1533.0,2020-02-12 00:00:00,west
1548.0,2020-02-13 00:00:00,north
1800.0,2020-02-13 00:00:00,south
1659.0,2020-02-13 00:00:00,east
1617.0,2020-02-13 00:00:00,west
1746.0,2020-02-14 00:00:00,north
1644.0,2020-02-14 00:00:00,south
1698.0,2020-02-14 00:00:00,east
1533.0,2020-02-14 00:00:00,west
1704.0,2020-02-15 00:00:00,north
1524.0,2020-02-15 00:00:00,south
1545.0,2020-02-15 00:00:00,east
1731.0,2020-02-15 00:00:00,west
1665.0,2020-02-16 00:00:00,north
1791.0,2020-02-16 00:00:00,south
1605.0,2020-02-16 00:00:00,east
1743.0,2020-02-16 00:00:00,west
1677.0,2020-02-17 00:00:00,north
1590.0,2020-02-17 00:00:00,south
1722.0,2020-02-17 00:00:00,east
1743.0,2020-02-17 00:00:00,west
1668.0,2020-02-18 00:00:00,north
1620.0,2020-02-18 00:00:00,south
1704.0,2020-02-18 00:00:00,east
1683.0,2020-02-18 00:00:00,west
1551.0,2020-02-19 00:00:00,north
1650.0,2020-02-19 00:00:00,south
1689.0,2020-02-19 00:00:00,east
1638.0,2020-02-19 00:00:00,west
1518.0,2020-02-20 00:00:00,north
1593.0,2020-02-20 00:00:00,south
1632.0,2020-02-20 00:00:00,east
1602.0,2020-02-20 00:00:00,west
1761.0,2020-02-21 00:00:00,north
1755.0,2020-02-21 00:00:00,south
1581.0,2020-02-21 00:00:00,east
1794.0,2020-02-21 00:00:00,west
1545.0,2020-02-22 00:00:00,north
1689.0,2020-02-22 00:00:00,south
1632.0,2020-02-22 00:00:00,east
1668.0,2020-02-22 00:00:00,west
1638.0,2020-02-23 00:00:00,north
1602.0,2020-02-23 00:00:00,south
1686.0,2020-02-23 00:00:00,east
1776.0,2020-02-23 00:00:00,west
1593.0,2020-02-24 00:00:00,north
1734.0,2020-02-24 00:00:00,south
1608.0,2020-02-24 00:00:00,east
1617.0,2020-02-24 00:00:00,west
1656.0,2020-02-25 00:00:00,north
1722.0,2020-02-25 00:00:00,south
1566.0,2020-02-25 00:00:00,east
1548.0,2020-02-25 00:00:00,west
1545.0,2020-02-26 00:00:00,north
1521.0,2020-02-26 00:00:00,south
1728.0,2020-02-26 00:00:00,east
1668.0,2020-02-26 00:00:00,west
1698.0,2020-02-27 00:00:00,north
1599.0,2020-02-27 00:00:00,south
1581.0,2020-02-27 00:00:00,east
1527.0,2020-02-27 00:00:00,west
1509.0,2020-02-28 00:00:00,north
1686.0,2020-02-28 00:00:00,south
1590.0,2020-02-28 00:00:00,east
1689.0,2020-02-28 00:00:00,west
1671.0,2020-02-29 00:00:00,north
1728.0,2020-02-29 00:00:00,south
1524.0,2020-02-29 00:00:00,east
1656.0,2020-02-29 00:00:00,west
1593.0,2020-03-01 00:00:00,north
1626.0,2020-03-01 00:00:00,south
1626.0,2020-03-01 00:00:00,east
1692.0,2020-03-01 00:00:00,west
1509.0,2020-03-02 00:00:00,north
1788.0,2020-03-02 00:00:00,south
1572.0,2020-03-02 00:00:00,east
1569.0,2020-03-02 00:00:00,west
1632.0,2020-03-03 00:00:00,north
1548.0,2020-03-03 00:00:00,south
1623.0,2020-03-03 00:00:00,east
1506.0,2020-03-03 00:00:00,west
1773.0,2020-03-04 00:00:00,north
1677.0,2020-03-04 00:00:00,south
1638.0,2020-03-04 00:00:00,east
1569.0,2020-03-04 00:00:00,west
1794.0,2020-03-05 00:00:00,north
1764.0,2020-03-05 00:00:00,south
1530.0,2020-03-05 00:00:00,east
1770.0,2020-03-05 00:00:00,west
1623.0,2020-03-06 00:00:00,north
1734.0,2020-03-06 00:00:00,south
1698.0,2020-03-06 00:00:00,east
1503.0,2020-03-06 00:00:00,west
1641.0,2020-03-07 00:00:00,north
1581.0,2020-03-07 00:00:00,south
1797.0,2020-03-07 00:00:00,east
1674.0,2020-03-07 00:00:00,west
1701.0,2020-03-08 00:00:00,north
1590.0,2020-03-08 00:00:00,south
1599.0,2020-03-08 00:00:00,east
1791.0,2020-03-08 00:00:00,west
1719.0,2020-03-09 00:00:00,north
1776.0,2020-03-09 00:00:00,south
1542.0,2020-03-09 00:00:00,east
1740.0,2020-03-09 00:00:00,west
1644.0,2020-03-10 00:00:00,north
1653.0,2020-03-10 00:00:00,south
1797.0,2020-03-10 00:00:00,east
1740.0,2020-03-10 00:00:00,west
1605.0,2020-03-11 00:00:00,north
1584.0,2020-03-11 00:00:00,south
1662.0,2020-03-11 00:00:00,east
1572.0,2020-03-11 00:00:00,west
1635.0,2020-03-12 00:00:00,north
1548.0,2020-03-12 00:00:00,south
1680.0,2020-03-12 00:00:00,east
1767.0,2020-03-12 00:00:00,west
1554.0,2020-03-13 00:00:00,north
1686.0,2020-03-13 00:00:00,south
1749.0,2020-03-13 00:00:00,east
1554.0,2020-03-13 00:00:00,west
1662.0,2020-03-14 00:00:00,north
1557.0,2020-03-14 00:00:00,south
1755.0,2020-03-14 00:00:00,east
1758.0,2020-03-14 00:00:00,west
1500.0,2020-03-15 00:00:00,north
1665.0,2020-03-15 00:00:00,south
1761.0,2020-03-15 00:00:00,east
1626.0,2020-03-15 00:00:00,west
1650.0,2020-03-16 00:00:00,north
1722.0,2020-03-16 00:00:00,south
1641.0,2020-03-16 00:00:00,east
1611.0,2020-03-16 00:00:00,west
1701.0,2020-03-17 00:00:00,north
1701.0,2020-03-17 00:00:00,south
1794.0,2020-03-17 00:00:00,east
1509.0,2020-03-17 00:00:00,west
1566.0,2020-03-18 00:00:00,north
1716.0,2020-03-18 00:00:00,south
1701.0,2020-03-18 00:00:00,east
1605.0,2020-03-18 00:00:00,west
1581.0,2020-03-19 00:00:00,north
1797.0,2020-03-19 00:00:00,south
1725.0,2020-03-19 00:00:00,east
1554.0,2020-03-19 00:00:00,west
1665.0,2020-03-20 00:00:00,north
1641.0,2020-03-20 00:00:00,south
1677.0,2020-03-20 00:00:00,east
1707.0,2020-03-20 00:00:00,west
1575.0,2020-03-21 00:00:00,north
1674.0,2020-03-21 00:00:00,south
1707.0,2020-03-21 00:00:00,east
1710.0,2020-03-21 00:00:00,west
1644.0,2020-03-22 00:00:00,north
1668.0,2020-03-22 00:00:00,south
1674.0,2020-03-22 00:00:00,east
1737.0,2020-03-22 00:00:00,west
1767.0,2020-03-23 00:00:00,north
1620.0,2020-03-23 00:00:00,south
1593.0,2020-03-23 00:00:00,east
1542.0,2020-03-23 00:00:00,west
1548.0,2020-03-24 00:00:00,north
1662.0,2020-03-24 00:00:00,south
1740.0,2020-03-24 00:00:00,east
1572.0,2020-03-24 00:00:00,west
1779.0,2020-03-25 00:00:00,north
1770.0,2020-03-25 00:00:00,south
1623.0,2020-03-25 00:00:00,east
1575.0,2020-03-25 00:00:00,west
1785.0,2020-03-26 00:00:00,north
1671.0,2020-03-26 00:00:00,south
1749.0,2020-03-26 00:00:00,east
1791.0,2020-03-26 00:00:00,west
1713.0,2020-03-27 00:00:00,north
1623.0,2020-03-27 00:00:00,south
1605.0,2020-03-27 00:00:00,east
1566.0,2020-03-27 00:00:00,west
1569.0,2020-03-28 00:00:00,north
1605.0,2020-03-28 00:00:00,south
1728.0,2020-03-28 00:00:00,east
1665.0,2020-03-28 00:00:00,west
1782.0,2020-03-29 00:00:00,north
1800.0,2020-03-29 00:00:00,south
1518.0,2020-03-29 00:00:00,east
1800.0,2020-03-29 00:00:00,west
1515.0,2020-03-30 00:00:00,north
1764.0,2020-03-30 00:00:00,south
1632.0,2020-03-30 00:00:00,east
1608.0,2020-03-30 00:00:00,west
1794.0,2020-03-31 00:00:00,north
1635.0,2020-03-31 00:00:00,south
1572.0,2020-03-31 00:00:00,east
1629.0,2020-03-31 00:00:00,west
1557.0,2020-04-01 00:00:00,north
1536.0,2020-04-01 00:00:00,south
1587.0,2020-04-01 00:00:00,east
1728.0,2020-04-01 00:00:00,west
1779.0,2020-04-02 00:00:00,north
1773.0,2020-04-02 00:00:00,south
1794.0,2020-04-02 00:00:00,east
1503.0,2020-04-02 00:00:00,west
1767.0,2020-04-03 00:00:00,north
1743.0,2020-04-03 00:00:00,south
1560.0,2020-04-03 00:00:00,east
1746.0,2020-04-03 00:00:00,west
1731.0,2020-04-04 00:00:00,north
1692.0,2020-04-04 00:00:00,south
1722.0,2020-04-04 00:00:00,east
1563.0,2020-04-04 00:00:00,west
1797.0,2020-04-05 00:00:00,north
1755.0,2020-04-05 00:00:00,south
1611.0,2020-04-05 00:00:00,east
1635.0,2020-04-05 00:00:00,west
1752.0,2020-04-06 00:00:00,north
1749.0,2020-04-06 00:00:00,south
1782.0,2020-04-06 00:00:00,east
1521.0,2020-04-06 00:00:00,west
1752.0,2020-04-07 00:00:00,north
1686.0,2020-04-07 00:00:00,south
1500.0,2020-04-07 00:00:00,east
1785.0,2020-04-07 00:00:00,west
1611.0,2020-04-08 00:00:00,north
1794.0,2020-04-08 00:00:00,south
1734.0,2020-04-08 00:00:00,east
1659.0,2020-04-08 00:00:00,west
1650.0,2020-04-09 00:00:00,north
1587.0,2020-04-09 00:00:00,south
1629.0,2020-04-09 00:00:00,east
1506.0,2020-04-09 00:00:00,west
1794.0,2020-04-10 00:00:00,north
1551.0,2020-04-10 00:00:00,south
1503.0,2020-04-10 00:00:00,east
1776.0,2020-04-10 00:00:00,west
1659.0,2020-04-11 00:00:00,north
1590.0,2020-04-11 00:00:00,south
1515.0,2020-04-11 00:00:00,east
1506.0,2020-04-11 00:00:00,west
1722.0,2020-04-12 00:00:00,north
1512.0,2020-04-12 00:00:00,south
1773.0,2020-04-12 00:00:00,east
1635.0,2020-04-12 00:00:00,west
1548.0,2020-04-13 00:00:00,north
1692.0,2020-04-13 00:00:00,south
1698.0,2020-04-13 00:00:00,east
1755.0,2020-04-13 00:00:00,west
1521.0,2020-04-14 00:00:00,north
1593.0,2020-04-14 00:00:00,south
1644.0,2020-04-14 00:00:00,east
1587.0,2020-04-14 00:00:00,west
1800.0,2020-04-15 00:00:00,north
1788.0,2020-04-15 00:00:00,south
1764.0,2020-04-15 00:00:00,east
1650.0,2020-04-15 00:00:00,west
1704.0,2020-04-16 00:00:00,north
1659.0,2020-04-16 00:00:00,south
1644.0,2020-04-16 00:00:00,east
1500.0,2020-04-16 00:00:00,west
1734.0,2020-04-17 00:00:00,north
1617.0,2020-04-17 00:00:00,south
1584.0,2020-04-17 00:00:00,east
1569.0,2020-04-17 00:00:00,west
1623.0,2020-04-18 00:00:00,north
1500.0,2020-04-18 00:00:00,south
1578.0,2020-04-18 00:00:00,east
1590.0,2020-04-18 00:00:00,west
1761.0,2020-04-19 00:00:00,north
1728.0,2020-04-19 00:00:00,south
1716.0,2020-04-19 00:00:00,east
1704.0,2020-04-19 00:00:00,west
1665.0,2020-04-20 00:00:00,north
1515.0,2020-04-20 00:00:00,south
1725.0,2020-04-20 00:00:00,east
1695.0,2020-04-20 00:00:00,west
1755.0,2020-04-21 00:00:00,north
1521.0,2020-04-21 00:00:00,south
1629.0,2020-04-21 00:00:00,east
1686.0,2020-04-21 00:00:00,west
1614.0,2020-04-22 00:00:00,north
1614.0,2020-04-22 00:00:00,south
1569.0,2020-04-22 00:00:00,east
1527.0,2020-04-22 00:00:00,west
1764.0,2020-04-23 00:00:00,north
1524.0,2020-04-23 00:00:00,south
1611.0,2020-04-23 00:00:00,east
1785.0,2020-04-23 00:00:00,west
1716.0,2020-04-24 00:00:00,north
1692.0,2020-04-24 00:00:00,south
1506.0,2020-04-24 00:00:00,east
1533.0,2020-04-24 00:00:00,west
1638.0,2020-04-25 00:00:00,north
1638.0,2020-04-25 00:00:00,south
1755.0,2020-04-25 00:00:00,east
1545.0,2020-04-25 00:00:00,west
1512.0,2020-04-26 00:00:00,north
1593.0,2020-04-26 00:00:00,south
1674.0,2020-04-26 00:00:00,east
1719.0,2020-04-26 00:00:00,west
1530.0,2020-04-27 00:00:00,north
1593.0,2020-04-27 00:00:00,south
1641.0,2020-04-27 00:00:00,east
1575.0,2020-04-27 00:00:00,west
1788.0,2020-04-28 00:00:00,north
1749.0,2020-04-28 00:00:00,south
1581.0,2020-04-28 00:00:00,east
1524.0,2020-04-28 00:00:00,west
1680.0,2020-04-29 00:00:00,north
1674.0,2020-04-29 00:00:00,south
1773.0,2020-04-29 00:00:00,east
1674.0,2020-04-29 00:00:00,west
1779.0,2020-04-30 00:00:00,north
1569.0,2020-04-30 00:00:00,south
1590.0,2020-04-30 00:00:00,east
1689.0,2020-04-30 00:00:00,west
1755.0,2020-05-01 00:00:00,north
1752.0,2020-05-01 00:00:00,south
1641.0,2020-05-01 00:00:00,east
1605.0,2020-05-01 00:00:00,west
1587.0,2020-05-02 00:00:00,north
1521.0,2020-05-02 00:00:00,south
1605.0,2020-05-02 00:00:00,east
1557.0,2020-05-02 00:00:00,west
1680.0,2020-05-03 00:00:00,north
1566.0,2020-05-03 00:00:00,south
1719.0,2020-05-03 00:00:00,east
1563.0,2020-05-03 00:00:00,west
1569.0,2020-05-04 00:00:00,north
1608.0,2020-05-04 00:00:00,south
1578.0,2020-05-04 00:00:00,east
1641.0,2020-05-04 00:00:00,west
1587.0,2020-05-05 00:00:00,north
1674.0,2020-05-05 00:00:00,south
1500.0,2020-05-05 00:00:00,east
1686.0,2020-05-05 00:00:00,west
1521.0,2020-05-06 00:00:00,north
1683.0,2020-05-06 00:00:00,south
1767.0,2020-05-06 00:00:00,east
1776.0,2020-05-06 00:00:00,west
1557.0,2020-05-07 00:00:00,north
1623.0,2020-05-07 00:00:00,south
1557.0,2020-05-07 00:00:00,east
1746.0,2020-05-07 00:00:00,west
1680.0,2020-05-08 00:00:00,north
1587.0,2020-05-08 00:00:00,south
1695.0,2020-05-08 00:00:00,east
1629.0,2020-05-08 00:00:00,west
1674.0,2020-05-09 00:00:00,north
1620.0,2020-05-09 00:00:00,south
1560.0,2020-05-09 00:00:00,east
1590.0,2020-05-09 00:00:00,west
1623.0,2020-05-10 00:00:00,north
1689.0,2020-05-10 00:00:00,south
1656.0,2020-05-10 00:00:00,east
1695.0,2020-05-10 00:00:00,west
1674.0,2020-05-11 00:00:00,north
1554.0,2020-05-11 00:00:00,south
1680.0,2020-05-11 00:00:00,east
1575.0,2020-05-11 00:00:00,west
1500.0,2020-05-12 00:00:00,north
1791.0,2020-05-12 00:00:00,south
1614.0,2020-05-12 00:00:00,east
1695.0,2020-05-12 00:00:00,west
1767.0,2020-05-13 00:00:00,north
1725.0,2020-05-13 00:00:00,south
1701.0,2020-05-13 00:00:00,east
1629.0,2020-05-13 00:00:00,west
1656.0,2020-05-14 00:00:00,north
1713.0,2020-05-14 00:00:00,south
1737.0,2020-05-14 00:00:00,east
1671.0,2020-05-14 00:00:00,west
1533.0,2020-05-15 00:00:00,north
1644.0,2020-05-15 00:00:00,south
1560.0,2020-05-15 00:00:00,east
1740.0,2020-05-15 00:00:00,west
1767.0,2020-05-16 00:00:00,north
1791.0,2020-05-16 00:00:00,south
1509.0,2020-05-16 00:00:00,east
1614.0,2020-05-16 00:00:00,west
1566.0,2020-05-17 00:00:00,north
1758.0,2020-05-17 00:00:00,south
1668.0,2020-05-17 00:00:00,east
1707.0,2020-05-17 00:00:00,west
1638.0,2020-05-18 00:00:00,north
1596.0,2020-05-18 00:00:00,south
1767.0,2020-05-18 00:00:00,east
1683.0,2020-05-18 00:00:00,west
1641.0,2020-05-19 00:00:00,north
1713.0,2020-05-19 00:00:00,south
1515.0,2020-05-19 00:00:00,east
1602.0,2020-05-19 00:00:00,west
1575.0,2020-05-20 00:00:00,north
1791.0,2020-05-20 00:00:00,south
1545.0,2020-05-20 00:00:00,east
1686.0,2020-05-20 00:00:00,west
1587.0,2020-05-21 00:00:00,north
1791.0,2020-05-21 00:00:00,south
1653.0,2020-05-21 00:00:00,east
1671.0,2020-05-21 00:00:00,west
1542.0,2020-05-22 00:00:00,north
1686.0,2020-05-22 00:00:00,south
1569.0,2020-05-22 00:00:00,east
1518.0,2020-05-22 00:00:00,west
1620.0,2020-05-23 00:00:00,north
1536.0,2020-05-23 00:00:00,south
1713.0,2020-05-23 00:00:00,east
1788.0,2020-05-23 00:00:00,west
1773.0,2020-05-24 00:00:00,north
1785.0,2020-05-24 00:00:00,south
1509.0,2020-05-24 00:00:00,east
1713.0,2020-05-24 00:00:00,west
1536.0,2020-05-25 00:00:00,north
1704.0,2020-05-25 00:00:00,south
1563.0,2020-05-25 00:00:00,east
1539.0,2020-05-25 00:00:00,west
1545.0,2020-05-26 00:00:00,north
1530.0,2020-05-26 00:00:00,south
1758.0,2020-05-26 00:00:00,east
1656.0,2020-05-26 00:00:00,west
1563.0,2020-05-27 00:00:00,north
1758.0,2020-05-27 00:00:00,south
1656.0,2020-05-27 00:00:00,east
1707.0,2020-05-27 00:00:00,west
1581.0,2020-05-28 00:00:00,north
1569.0,2020-05-28 00:00:00,south
1533.0,2020-05-28 00:00:00,east
1566.0,2020-05-28 00:00:00,west
1722.0,2020-05-29 00:00:00,north
1602.0,2020-05-29 00:00:00,south
1698.0,2020-05-29 00:00:00,east
1566.0,2020-05-29 00:00:00,west
1599.0,2020-05-30 00:00:00,north
1788.0,2020-05-30 00:00:00,south
1743.0,2020-05-30 00:00:00,east
1647.0,2020-05-30 00:00:00,west
1566.0,2020-05-31 00:00:00,north
1608.0,2020-05-31 00:00:00,south
1791.0,2020-05-31 00:00:00,east
1764.0,2020-05-31 00:00:00,west
1752.0,2020-06-01 00:00:00,north
1608.0,2020-06-01 00:00:00,south
1554.0,2020-06-01 00:00:00,east
1710.0,2020-06-01 00:00:00,west
1677.0,2020-06-02 00:00:00,north
1794.0,2020-06-02 00:00:00,south
1800.0,2020-06-02 00:00:00,east
1767.0,2020-06-02 00:00:00,west
1782.0,2020-06-03 00:00:00,north
1584.0,2020-06-03 00:00:00,south
1545.0,2020-06-03 00:00:00,east
1617.0,2020-06-03 00:00:00,west
1644.0,2020-06-04 00:00:00,north
1527.0,2020-06-04 00:00:00,south
1707.0,2020-06-04 00:00:00,east
1773.0,2020-06-04 00:00:00,west
1587.0,2020-06-05 00:00:00,north
1632.0,2020-06-05 00:00:00,south
1569.0,2020-06-05 00:00:00,east
1566.0,2020-06-05 00:00:00,west
1683.0,2020-06-06 00:00:00,north
1689.0,2020-06-06 00:00:00,south
1704.0,2020-06-06 00:00:00,east
1749.0,2020-06-06 00:00:00,west
1620.0,2020-06-07 00:00:00,north
1650.0,2020-06-07 00:00:00,south
1743.0,2020-06-07 00:00:00,east
1674.0,2020-06-07 00:00:00,west
1527.0,2020-06-08 00:00:00,north
1638.0,2020-06-08 00:00:00,south
1584.0,2020-06-08 00:00:00,east
1695.0,2020-06-08 00:00:00,west
1503.0,2020-06-09 00:00:00,north
1569.0,2020-06-09 00:00:00,south
1572.0,2020-06-09 00:00:00,east
1593.0,2020-06-09 00:00:00,west
1761.0,2020-06-10 00:00:00,north
1512.0,2020-06-10 00:00:00,south
1617.0,2020-06-10 00:00:00,east
1593.0,2020-06-10 00:00:00,west
1590.0,2020-06-11 00:00:00,north
1611.0,2020-06-11 00:00:00,south
1719.0,2020-06-11 00:00:00,east
1719.0,2020-06-11 00:00:00,west
1512.0,2020-06-12 00:00:00,north
1776.0,2020-06-12 00:00:00,south
1575.0,2020-06-12 00:00:00,east
1746.0,2020-06-12 00:00:00,west
1581.0,2020-06-13 00:00:00,north
1689.0,2020-06-13 00:00:00,south
1776.0,2020-06-13 00:00:00,east
1560.0,2020-06-13 00:00:00,west
1734.0,2020-06-14 00:00:00,north
1788.0,2020-06-14 00:00:00,south
1743.0,2020-06-14 00:00:00,east
1719.0,2020-06-14 00:00:00,west
1542.0,2020-06-15 00:00:00,north
1758.0,2020-06-15 00:00:00,south
1674.0,2020-06-15 00:00:00,east
1584.0,2020-06-15 00:00:00,west
1668.0,2020-06-16 00:00:00,north
1620.0,2020-06-16 00:00:00,south
1695.0,2020-06-16 00:00:00,east
1638.0,2020-06-16 00:00:00,west
1554.0,2020-06-17 00:00:00,north
1659.0,2020-06-17 00:00:00,south
1734.0,2020-06-17 00:00:00,east
1527.0,2020-06-17 00:00:00,west
1611.0,2020-06-18 00:00:00,north
1734.0,2020-06-18 00:00:00,south
1743.0,2020-06-18 00:00:00,east
1557.0,2020-06-18 00:00:00,west
1800.0,2020-06-19 00:00:00,north
1536.0,2020-06-19 00:00:00,south
1578.0,2020-06-19 00:00:00,east
1515.0,2020-06-19 00:00:00,west
1647.0,2020-06-20 00:00:00,north
1641.0,2020-06-20 00:00:00,south
1614.0,2020-06-20 00:00:00,east
1518.0,2020-06-20 00:00:00,west
1755.0,2020-06-21 00:00:00,north
1620.0,2020-06-21 00:00:00,south
1725.0,2020-06-21 00:00:00,east
1668.0,2020-06-21 00:00:00,west
1761.0,2020-06-22 00:00:00,north
1542.0,2020-06-22 00:00:00,south
1539.0,2020-06-22 00:00:00,east
1524.0,2020-06-22 00:00:00,west
1767.0,2020-06-23 00:00:00,north
1581.0,2020-06-23 00:00:00,south
1770.0,2020-06-23 00:00:00,east
1758.0,2020-06-23 00:00:00,west
1617.0,2020-06-24 00:00:00,north
1518.0,2020-06-24 00:00:00,south
1791.0,2020-06-24 00:00:00,east
1695.0,2020-06-24 00:00:00,west
1503.0,2020-06-25 00:00:00,north
1794.0,2020-06-25 00:00:00,south
1638.0,2020-06-25 00:00:00,east
1536.0,2020-06-25 00:00:00,west
1707.0,2020-06-26 00:00:00,north
1578.0,2020-06-26 00:00:00,south
1719.0,2020-06-26 00:00:00,east
1728.0,2020-06-26 00:00:00,west
1644.0,2020-06-27 00:00:00,north
1527.0,2020-06-27 00:00:00,south
1578.0,2020-06-27 00:00:00,east
1623.0,2020-06-27 00:00:00,west
1608.0,2020-06-28 00:00:00,north
1779.0,2020-06-28 00:00:00,south
1689.0,2020-06-28 00:00:00,east
1629.0,2020-06-28 00:00:00,west
1722.0,2020-06-29 00:00:00,north
1662.0,2020-06-29 00:00:00,south
1662.0,2020-06-29 00:00:00,east
1503.0,2020-06-29 00:00:00,west
1794.0,2020-06-30 00:00:00,north
1572.0,2020-06-30 00:00:00,south
1668.0,2020-06-30 00:00:00,east
1647.0,2020-06-30 00:00:00,west
1632.0,2020-07-01 00:00:00,north
1578.0,2020-07-01 00:00:00,south
1650.0,2020-07-01 00:00:00,east
1797.0,2020-07-01 00:00:00,west
1734.0,2020-07-02 00:00:00,north
1734.0,2020-07-02 00:00:00,south
1581.0,2020-07-02 00:00:00,east
1665.0,2020-07-02 00:00:00,west
1695.0,2020-07-03 00:00:00,north
1701.0,2020-07-03 00:00:00,south
1584.0,2020-07-03 00:00:00,east
1518.0,2020-07-03 00:00:00,west
1737.0,2020-07-04 00:00:00,north
1656.0,2020-07-04 00:00:00,south
1695.0,2020-07-04 00:00:00,east
1563.0,2020-07-04 00:00:00,west
1788.0,2020-07-05 00:00:00,north
1746.0,2020-07-05 00:00:00,south
1647.0,2020-07-05 00:00:00,east
1527.0,2020-07-05 00:00:00,west
1548.0,2020-07-06 00:00:00,north
1572.0,2020-07-06 00:00:00,south
1569.0,2020-07-06 00:00:00,east
1527.0,2020-07-06 00:00:00,west
1500.0,2020-07-07 00:00:00,north
1791.0,2020-07-07 00:00:00,south
1656.0,2020-07-07 00:00:00,east
1743.0,2020-07-07 00:00:00,west
1563.0,2020-07-08 00:00:00,north
1722.0,2020-07-08 00:00:00,south
1758.0,2020-07-08 00:00:00,east
1524.0,2020-07-08 00:00:00,west
1788.0,2020-07-09 00:00:00,north
1713.0,2020-07-09 00:00:00,south
1596.0,2020-07-09 00:00:00,east
1716.0,2020-07-09 00:00:00,west
1587.0,2020-07-10 00:00:00,north
1509.0,2020-07-10 00:00:00,south
1698.0,2020-07-10 00:00:00,east
1515.0,2020-07-10 00:00:00,west
1500.0,2020-07-11 00:00:00,north
1689.0,2020-07-11 00:00:00,south
1554.0,2020-07-11 00:00:00,east
1509.0,2020-07-11 00:00:00,west
1746.0,2020-07-12 00:00:00,north
1572.0,2020-07-12 00:00:00,south
1773.0,2020-07-12 00:00:00,east
1596.0,2020-07-12 00:00:00,west
1680.0,2020-07-13 00:00:00,north
1764.0,2020-07-13 00:00:00,south
1782.0,2020-07-13 00:00:00,east
1728.0,2020-07-13 00:00:00,west
1557.0,2020-07-14 00:00:00,north
1515.0,2020-07-14 00:00:00,south
1695.0,2020-07-14 00:00:00,east
1500.0,2020-07-14 00:00:00,west
1542.0,2020-07-15 00:00:00,north
1740.0,2020-07-15 00:00:00,south
1647.0,2020-07-15 00:00:00,east
1596.0,2020-07-15 00:00:00,west
1515.0,2020-07-16 00:00:00,north
1731.0,2020-07-16 00:00:00,south
1605.0,2020-07-16 00:00:00,east
1791.0,2020-07-16 00:00:00,west
1794.0,2020-07-17 00:00:00,north
1677.0,2020-07-17 00:00:00,south
1641.0,2020-07-17 00:00:00,east
1773.0,2020-07-17 00:00:00,west
1623.0,2020-07-18 00:00:00,north
1707.0,2020-07-18 00:00:00,south
1749.0,2020-07-18 00:00:00,east
1797.0,2020-07-18 00:00:00,west
1614.0,2020-07-19 00:00:00,north
1653.0,2020-07-19 00:00:00,south
1674.0,2020-07-19 00:00:00,east
1779.0,2020-07-19 00:00:00,west
1797.0,2020-07-20 00:00:00,north
1560.0,2020-07-20 00:00:00,south
1638.0,2020-07-20 00:00:00,east
1716.0,2020-07-20 00:00:00,west
1572.0,2020-07-21 00:00:00,north
1767.0,2020-07-21 00:00:00,south
1689.0,2020-07-21 00:00:00,east
1734.0,2020-07-21 00:00:00,west
1668.0,2020-07-22 00:00:00,north
1728.0,2020-07-22 00:00:00,south
1668.0,2020-07-22 00:00:00,east
1584.0,2020-07-22 00:00:00,west
1692.0,2020-07-23 00:00:00,north
1710.0,2020-07-23 00:00:00,south
1758.0,2020-07-23 00:00:00,east
1545.0,2020-07-23 00:00:00,west
1530.0,2020-07-24 00:00:00,north
1530.0,2020-07-24 00:00:00,south
1575.0,2020-07-24 00:00:00,east
1776.0,2020-07-24 00:00:00,west
1794.0,2020-07-25 00:00:00,north
1647.0,2020-07-25 00:00:00,south
1611.0,2020-07-25 00:00:00,east
1704.0,2020-07-25 00:00:00,west
1569.0,2020-07-26 00:00:00,north
1659.0,2020-07-26 00:00:00,south
1575.0,2020-07-26 00:00:00,east
1788.0,2020-07-26 00:00:00,west
1602.0,2020-07-27 00:00:00,north
1620.0,2020-07-27 00:00:00,south
1530.0,2020-07-27 00:00:00,east
1608.0,2020-07-27 00:00:00,west
1800.0,2020-07-28 00:00:00,north
1506.0,2020-07-28 00:00:00,south
1608.0,2020-07-28 00:00:00,east
1581.0,2020-07-28 00:00:00,west
1533.0,2020-07-29 00:00:00,north
1686.0,2020-07-29 00:00:00,south
1773.0,2020-07-29 00:00:00,east
1644.0,2020-07-29 00:00:00,west
1722.0,2020-07-30 00:00:00,north
1584.0,2020-07-30 00:00:00,south
1596.0,2020-07-30 00:00:00,east
1512.0,2020-07-30 00:00:00,west
1527.0,2020-07-31 00:00:00,north
1530.0,2020-07-31 00:00:00,south
